security_id,symbol,timestamps,session_id,segment_id,open,high,low,close,volume,amount,amount_source
HOSE_BVH,BVH,2018-08-09 09:00:00,0,0,67.23,69.5,67.23,68.91,173410,11829596.675,derived_ohlc4
HOSE_BVH,BVH,2018-08-10 09:00:00,1,0,68.91,71.01,68.91,71.01,195740,13693970.400000002,derived_ohlc4
HOSE_BVH,BVH,2018-08-13 09:00:00,2,0,71.01,71.01,68.49,69.75,127080,8903860.2,derived_ohlc4
HOSE_BVH,BVH,2018-08-14 09:00:00,3,0,69.33,70.51,69.33,69.5,42550,2964352.125,derived_ohlc4
HOSE_BVH,BVH,2018-08-15 09:00:00,4,0,70.34,70.34,67.23,67.74,80900,5575021.250000001,derived_ohlc4
HOSE_BVH,BVH,2018-08-16 09:00:00,5,0,65.97,68.83,65.97,68.83,90740,6115876.000000001,derived_ohlc4
HOSE_BVH,BVH,2018-08-17 09:00:00,6,0,68.58,71.01,68.58,70.76,156220,10893611.15,derived_ohlc4
HOSE_BVH,BVH,2018-08-20 09:00:00,7,0,70.93,70.93,69.92,70.59,100990,7129136.575,derived_ohlc4
HOSE_BVH,BVH,2018-08-21 09:00:00,8,0,70.59,70.59,69.5,70.17,44010,3090052.1250000005,derived_ohlc4
HOSE_BVH,BVH,2018-08-22 09:00:00,9,0,71.01,73.54,70.59,73.54,216960,15658003.200000001,derived_ohlc4
HOSE_BVH,BVH,2018-08-23 09:00:00,10,0,74.38,76.98,72.69,76.48,219700,16506610.250000002,derived_ohlc4
HOSE_BVH,BVH,2018-08-24 09:00:00,11,0,75.64,76.9,74.04,74.04,163000,12250265.000000002,derived_ohlc4
HOSE_BVH,BVH,2018-08-27 09:00:00,12,0,75.64,76.39,74.12,76.39,121260,9171500.100000001,derived_ohlc4
HOSE_BVH,BVH,2018-08-28 09:00:00,13,0,76.39,76.73,75.64,76.39,63100,4813741.25,derived_ohlc4
HOSE_BVH,BVH,2018-08-29 09:00:00,14,0,75.8,76.9,75.8,76.56,86860,6624377.9,derived_ohlc4
HOSE_BVH,BVH,2018-08-30 09:00:00,15,0,77.32,77.32,76.48,76.98,23980,1847059.5000000002,derived_ohlc4
HOSE_BVH,BVH,2018-08-31 09:00:00,16,0,76.98,78.49,76.98,77.74,115500,8956736.25,derived_ohlc4
HOSE_BVH,BVH,2018-09-04 09:00:00,17,0,77.32,78.07,75.38,75.89,90260,6919782.899999999,derived_ohlc4
HOSE_BVH,BVH,2018-09-05 09:00:00,18,0,74.21,76.48,73.54,74.38,59550,4445556.375,derived_ohlc4
HOSE_BVH,BVH,2018-09-06 09:00:00,19,0,74.38,74.46,72.19,72.27,142290,10433414.249999998,derived_ohlc4
HOSE_BVH,BVH,2018-09-07 09:00:00,20,0,72.27,75.22,72.27,74.29,44030,3236755.375,derived_ohlc4
HOSE_BVH,BVH,2018-09-10 09:00:00,21,0,74.38,76.39,74.38,75.22,41160,3090807.3000000003,derived_ohlc4
HOSE_BVH,BVH,2018-09-11 09:00:00,22,0,75.22,80.43,75.22,80.43,165280,12862916.0,derived_ohlc4
