security_id,symbol,timestamps,session_id,segment_id,open,high,low,close,volume,amount,amount_source
UPCOM_VEF,VEF,2018-08-10 09:00:00,1,0,34.14,34.14,32.8,33.4,600.0,20172.0,derived_ohlc4
UPCOM_VEF,VEF,2018-08-13 09:00:00,2,0,33.13,33.13,33.13,33.13,700.0,23191.0,derived_ohlc4
UPCOM_VEF,VEF,2018-08-14 09:00:00,3,0,33.13,33.13,32.8,32.8,2800.0,92302.00000000001,derived_ohlc4
UPCOM_VEF,VEF,2018-08-15 09:00:00,4,0,32.93,32.93,32.47,32.47,1600.0,52320.00000000001,derived_ohlc4
UPCOM_VEF,VEF,2018-08-16 09:00:00,5,0,33.07,33.07,32.8,32.8,400.0,13174.0,derived_ohlc4
UPCOM_VEF,VEF,2018-08-17 09:00:00,6,0,33.47,33.47,32.93,32.93,300.0,9960.0,derived_ohlc4
UPCOM_VEF,VEF,2018-08-20 09:00:00,7,0,33.34,36.82,33.13,33.8,12700.0,435260.74999999994,derived_ohlc4
UPCOM_VEF,VEF,2018-08-21 09:00:00,8,0,36.82,38.49,36.08,38.49,21230.0,795488.1,derived_ohlc4
UPCOM_VEF,VEF,2018-08-22 09:00:00,9,0,36.82,39.83,36.82,39.29,18720.0,714916.7999999999,derived_ohlc4
UPCOM_VEF,VEF,2018-08-23 09:00:00,10,0,40.16,41.84,40.16,40.77,13000.0,529522.5,derived_ohlc4
UPCOM_VEF,VEF,2018-08-24 09:00:00,11,0,40.83,41.17,40.77,40.83,14600.0,597140.0000000001,derived_ohlc4
UPCOM_VEF,VEF,2018-08-27 09:00:00,12,0,40.83,40.83,39.49,39.49,4500.0,180720.00000000003,derived_ohlc4
UPCOM_VEF,VEF,2018-08-28 09:00:00,13,0,39.43,39.49,38.15,38.29,7900.0,306835.99999999994,derived_ohlc4
UPCOM_VEF,VEF,2018-08-29 09:00:00,14,0,37.55,37.55,36.82,37.49,4900.0,183027.25,derived_ohlc4
UPCOM_VEF,VEF,2018-08-30 09:00:00,15,0,38.49,40.77,38.49,40.3,6900.0,272636.25,derived_ohlc4
UPCOM_VEF,VEF,2018-08-31 09:00:00,16,0,40.3,40.3,39.49,40.16,4600.0,184287.5,derived_ohlc4
UPCOM_VEF,VEF,2018-09-04 09:00:00,17,0,40.56,40.56,40.56,40.56,110.0,4461.6,derived_ohlc4
UPCOM_VEF,VEF,2018-09-05 09:00:00,18,0,40.5,40.5,40.1,40.16,4250.0,171338.75,derived_ohlc4
UPCOM_VEF,VEF,2018-09-06 09:00:00,19,0,37.55,40.16,37.55,40.03,1800.0,69880.5,derived_ohlc4
UPCOM_VEF,VEF,2018-09-07 09:00:00,20,0,39.63,39.76,39.43,39.69,6200.0,245690.5,derived_ohlc4
UPCOM_VEF,VEF,2018-09-10 09:00:00,21,0,40.16,40.16,39.16,39.29,3700.0,146862.24999999997,derived_ohlc4
UPCOM_VEF,VEF,2018-09-11 09:00:00,22,0,39.9,40.83,39.9,40.83,210.0,8476.65,derived_ohlc4
UPCOM_VEF,VEF,2018-09-12 09:00:00,23,0,41.17,46.39,40.5,40.5,1910.0,80487.4,derived_ohlc4
UPCOM_VEF,VEF,2018-09-13 09:00:00,24,0,41.03,41.03,41.03,41.03,500.0,20515.0,derived_ohlc4
UPCOM_VEF,VEF,2018-09-14 09:00:00,25,0,41.84,41.84,41.03,41.5,3800.0,157899.5,derived_ohlc4
UPCOM_VEF,VEF,2018-09-17 09:00:00,26,0,41.43,43.18,41.43,42.84,6110.0,257964.19999999998,derived_ohlc4
UPCOM_VEF,VEF,2018-09-18 09:00:00,27,0,43.24,44.18,42.84,43.78,6840.0,297608.39999999997,derived_ohlc4
