security_id,symbol,timestamps,session_id,segment_id,open,high,low,close,volume,amount,amount_source
HNX_SLS,SLS,2018-08-09 09:00:00,0,0,32.48,33.52,31.95,33.26,5820.0,190910.55000000002,derived_ohlc4
HNX_SLS,SLS,2018-08-10 09:00:00,1,0,33.0,33.26,32.48,33.0,8800.0,289827.99999999994,derived_ohlc4
HNX_SLS,SLS,2018-08-13 09:00:00,2,0,32.74,33.0,31.95,32.89,7200.0,235044.00000000003,derived_ohlc4
HNX_SLS,SLS,2018-08-14 09:00:00,3,0,33.52,33.52,33.31,33.31,670.0,22388.050000000003,derived_ohlc4
HNX_SLS,SLS,2018-08-15 09:00:00,4,0,32.48,33.31,32.48,33.31,1508.0,49605.659999999996,derived_ohlc4
HNX_SLS,SLS,2018-08-16 09:00:00,5,0,33.21,33.31,33.21,33.31,2200.0,73172.00000000001,derived_ohlc4
HNX_SLS,SLS,2018-08-17 09:00:00,6,0,33.26,35.09,33.0,34.05,28324.0,958767.3999999998,derived_ohlc4
HNX_SLS,SLS,2018-08-20 09:00:00,7,0,34.05,34.83,34.05,34.83,9750.0,335790.0,derived_ohlc4
HNX_SLS,SLS,2018-08-21 09:00:00,8,0,34.83,35.36,34.05,34.05,7120.0,246156.19999999998,derived_ohlc4
HNX_SLS,SLS,2018-08-22 09:00:00,9,0,34.05,34.31,33.42,33.42,16900.0,571220.0,derived_ohlc4
HNX_SLS,SLS,2018-08-23 09:00:00,10,0,33.52,34.31,33.42,34.31,11100.0,376179.0,derived_ohlc4
HNX_SLS,SLS,2018-08-24 09:00:00,11,0,33.52,33.78,33.0,33.78,1230.0,41229.600000000006,derived_ohlc4
HNX_SLS,SLS,2018-08-27 09:00:00,12,0,33.78,34.05,33.52,33.78,1600.0,54052.0,derived_ohlc4
HNX_SLS,SLS,2018-08-28 09:00:00,13,0,34.57,35.62,34.57,35.09,23480.0,820919.5,derived_ohlc4
HNX_SLS,SLS,2018-08-29 09:00:00,14,0,35.09,35.36,34.83,34.83,2300.0,80563.25000000001,derived_ohlc4
HNX_SLS,SLS,2018-08-30 09:00:00,15,0,34.83,34.83,34.57,34.83,2782.0,96716.23,derived_ohlc4
HNX_SLS,SLS,2018-08-31 09:00:00,16,0,34.05,34.57,33.0,34.57,5000.0,170237.5,derived_ohlc4
HNX_SLS,SLS,2018-09-04 09:00:00,17,0,34.57,34.83,33.78,34.78,7300.0,251777.0,derived_ohlc4
HNX_SLS,SLS,2018-09-05 09:00:00,18,0,34.78,34.83,33.52,34.31,4760.0,163553.6,derived_ohlc4
HNX_SLS,SLS,2018-09-06 09:00:00,19,0,34.31,34.57,34.31,34.57,1100.0,37884.0,derived_ohlc4
HNX_SLS,SLS,2018-09-07 09:00:00,20,0,33.05,33.78,33.05,33.78,1160.0,38761.4,derived_ohlc4
HNX_SLS,SLS,2018-09-10 09:00:00,21,0,33.52,33.78,33.0,33.0,2100.0,69982.5,derived_ohlc4
HNX_SLS,SLS,2018-09-11 09:00:00,22,0,33.52,33.78,32.48,33.42,8400.0,279720.0,derived_ohlc4
HNX_SLS,SLS,2018-09-12 09:00:00,23,0,33.52,33.63,32.74,33.52,4250.0,141748.12500000003,derived_ohlc4
HNX_SLS,SLS,2018-09-13 09:00:00,24,0,33.52,36.87,33.52,36.87,50334.0,1771505.1300000001,derived_ohlc4
HNX_SLS,SLS,2018-09-14 09:00:00,25,0,37.03,38.81,37.03,38.55,38186.0,1445531.0300000003,derived_ohlc4
HNX_SLS,SLS,2018-09-17 09:00:00,26,0,38.34,38.34,36.4,36.67,7600.0,284525.0,derived_ohlc4
HNX_SLS,SLS,2018-09-18 09:00:00,27,0,36.14,36.14,34.57,35.57,20174.0,718295.2699999999,derived_ohlc4
HNX_SLS,SLS,2018-09-19 09:00:00,28,0,35.57,36.04,34.57,36.04,4835.0,171908.425,derived_ohlc4
HNX_SLS,SLS,2018-09-20 09:00:00,29,0,35.62,35.62,34.94,35.62,2424.0,85930.79999999999,derived_ohlc4
