security_id,symbol,timestamps,session_id,segment_id,open,high,low,close,volume,amount,amount_source
HOSE_GAS,GAS,2018-08-09 09:00:00,0,0,56.86,57.44,56.04,57.27,573240,32618789.1,derived_ohlc4
HOSE_GAS,GAS,2018-08-10 09:00:00,1,0,57.27,57.62,56.68,57.56,571920,32761007.4,derived_ohlc4
HOSE_GAS,GAS,2018-08-13 09:00:00,2,0,57.15,60.06,56.8,60.06,552870,32352570.224999998,derived_ohlc4
HOSE_GAS,GAS,2018-08-14 09:00:00,3,0,60.06,60.41,58.32,59.01,399060,23724117.0,derived_ohlc4
HOSE_GAS,GAS,2018-08-15 09:00:00,4,0,59.01,59.48,55.4,55.4,660200,37844314.5,derived_ohlc4
HOSE_GAS,GAS,2018-08-16 09:00:00,5,0,54.23,55.92,52.48,55.11,926520,50435116.2,derived_ohlc4
HOSE_GAS,GAS,2018-08-17 09:00:00,6,0,56.57,56.62,55.63,56.1,245620,13811212.6,derived_ohlc4
HOSE_GAS,GAS,2018-08-20 09:00:00,7,0,56.1,57.32,55.87,57.27,342360,19391270.4,derived_ohlc4
HOSE_GAS,GAS,2018-08-21 09:00:00,8,0,56.62,57.15,56.16,56.86,488840,27716005.900000002,derived_ohlc4
HOSE_GAS,GAS,2018-08-22 09:00:00,9,0,57.44,58.61,57.21,58.32,569580,32975834.099999998,derived_ohlc4
HOSE_GAS,GAS,2018-08-23 09:00:00,10,0,58.9,59.6,57.79,58.55,332960,19548081.599999998,derived_ohlc4
HOSE_GAS,GAS,2018-08-24 09:00:00,11,0,58.2,59.71,58.2,59.19,515530,30326052.25,derived_ohlc4
HOSE_GAS,GAS,2018-08-27 09:00:00,12,0,60.02,60.2,59.49,59.61,451380,27006065.4,derived_ohlc4
HOSE_GAS,GAS,2018-08-28 09:00:00,13,0,60.02,60.97,59.31,60.8,433220,26112335.500000004,derived_ohlc4
HOSE_GAS,GAS,2018-08-29 09:00:00,14,0,60.8,61.03,59.37,60.02,370820,22362300.1,derived_ohlc4
HOSE_GAS,GAS,2018-08-30 09:00:00,15,0,60.08,62.46,59.49,62.46,723510,44222739.975,derived_ohlc4
HOSE_GAS,GAS,2018-08-31 09:00:00,16,0,62.46,63.18,61.27,61.27,382800,23750826.0,derived_ohlc4
HOSE_GAS,GAS,2018-09-04 09:00:00,17,0,61.27,61.87,60.5,61.27,433000,26511507.5,derived_ohlc4
HOSE_GAS,GAS,2018-09-05 09:00:00,18,0,60.38,61.27,58.6,59.55,508070,30458796.5,derived_ohlc4
HOSE_GAS,GAS,2018-09-06 09:00:00,19,0,59.49,60.38,58.89,59.61,257060,15318848.05,derived_ohlc4
HOSE_GAS,GAS,2018-09-07 09:00:00,20,0,59.01,60.08,58.83,59.73,368200,21875682.5,derived_ohlc4
HOSE_GAS,GAS,2018-09-10 09:00:00,21,0,59.73,60.86,59.73,59.96,197420,11859019.4,derived_ohlc4
HOSE_GAS,GAS,2018-09-11 09:00:00,22,0,59.49,61.57,59.49,61.57,463340,28045970.2,derived_ohlc4
HOSE_GAS,GAS,2018-09-12 09:00:00,23,0,62.46,65.79,61.87,64.84,1239470,79003817.8,derived_ohlc4
HOSE_GAS,GAS,2018-09-13 09:00:00,24,0,64.96,66.92,63.47,64.25,472370,30656813.000000004,derived_ohlc4
HOSE_GAS,GAS,2018-09-14 09:00:00,25,0,63.71,65.26,63.35,64.25,502510,32232247.675,derived_ohlc4
