time,open,high,low,close,volume
2018-08-09 07:00:00,111.29,113.48,111.29,112.95,819990
2018-08-10 07:00:00,112.95,114.68,112.05,114.6,640740
2018-08-13 07:00:00,114.6,116.78,113.93,115.81,774760
2018-08-14 07:00:00,115.81,116.56,113.85,116.11,804390
2018-08-15 07:00:00,116.18,116.18,111.29,112.05,682950
2018-08-16 07:00:00,112.05,112.05,108.29,111.97,774200
2018-08-17 07:00:00,112.65,114.23,112.5,113.55,518380
2018-08-20 07:00:00,113.55,114.23,112.05,113.55,521820
2018-08-21 07:00:00,113.55,114.68,113.17,114.3,547170
2018-08-22 07:00:00,115.05,115.81,113.48,114.23,597400
2018-08-23 07:00:00,114.23,114.68,113.17,113.55,643710
2018-08-24 07:00:00,113.7,114.6,113.17,114.15,591390
2018-08-27 07:00:00,114.83,115.2,114.3,115.05,1087390
2018-08-28 07:00:00,115.05,117.16,114.98,116.71,1151770
2018-08-29 07:00:00,116.93,117.31,115.96,116.86,607750
2018-08-30 07:00:00,116.56,117.99,115.96,117.99,1074030
2018-08-31 07:00:00,118.14,118.81,116.93,117.31,1061020
2018-09-04 07:00:00,117.31,117.69,109.11,109.11,524240
2018-09-05 07:00:00,112.47,114.37,112.09,113.99,949760
2018-09-06 07:00:00,113.99,114.68,110.56,112.09,562370
2018-09-07 07:00:00,112.09,113.0,111.93,112.47,360100
2018-09-10 07:00:00,112.7,113.0,112.09,112.39,320600
2018-09-11 07:00:00,112.54,114.76,112.54,114.76,525660
2018-09-12 07:00:00,114.83,115.52,113.76,114.37,480160
2018-09-13 07:00:00,114.53,114.53,112.85,112.85,403560
2018-09-14 07:00:00,113.15,114.07,113.0,113.61,346600
2018-09-17 07:00:00,113.69,113.99,111.32,112.09,467680
2018-09-18 07:00:00,111.32,113.76,111.17,113.76,808380
2018-09-19 07:00:00,113.99,114.22,113.23,113.92,386640
2018-09-20 07:00:00,114.14,114.22,113.23,114.07,526160
2018-09-21 07:00:00,114.37,114.76,112.85,113.92,466240
2018-09-24 07:00:00,113.99,116.2,113.92,115.98,1029500
2018-09-25 07:00:00,116.05,116.28,114.91,115.98,1011010
2018-09-26 07:00:00,115.9,116.05,115.14,116.05,1188410
2018-09-27 07:00:00,116.28,117.2,115.06,116.36,1222140
2018-09-28 07:00:00,116.36,117.04,114.98,115.52,1157560
2018-10-01 07:00:00,115.59,115.75,112.47,113.23,1238340
2018-10-02 07:00:00,112.85,112.85,109.8,110.56,1375300
2018-10-03 07:00:00,111.17,111.32,110.1,110.41,697070
2018-10-04 07:00:00,110.56,110.56,108.66,109.49,837900
2018-10-05 07:00:00,109.42,109.42,108.58,109.11,604170
2018-10-08 07:00:00,109.11,109.34,107.21,107.21,658020
2018-10-09 07:00:00,107.51,109.26,107.51,109.04,586610
2018-10-10 07:00:00,109.19,110.56,109.19,110.56,748570
2018-10-11 07:00:00,108.27,109.72,102.94,107.36,591640
2018-10-12 07:00:00,107.36,107.51,105.6,107.51,733920
2018-10-15 07:00:00,107.51,108.27,105.22,106.14,367010
2018-10-16 07:00:00,106.29,106.75,104.31,104.46,817220
2018-10-17 07:00:00,105.15,106.22,104.84,106.14,850710
2018-10-18 07:00:00,106.14,106.52,103.7,104.08,653560
2018-10-19 07:00:00,103.32,103.32,100.65,100.65,924610
2018-10-22 07:00:00,101.41,101.41,97.37,98.36,1371200
2018-10-23 07:00:00,97.98,98.44,96.61,96.84,668320
2018-10-24 07:00:00,97.06,97.6,96.15,96.68,454880
