time,open,high,low,close,volume
2025-05-13 07:00:00,85.5,85.5,85.5,85.5,4800
2025-05-14 07:00:00,91.4,91.4,91.4,91.4,2100100
2025-05-15 07:00:00,97.7,97.7,97.7,97.7,1815600
2025-05-16 07:00:00,104.5,104.5,93.3,101.0,1163300
2025-05-19 07:00:00,100.0,101.0,96.4,98.2,381300
2025-05-20 07:00:00,95.1,102.0,95.1,99.5,617200
2025-05-21 07:00:00,99.7,101.3,95.7,98.0,396300
2025-05-22 07:00:00,96.5,96.5,92.0,92.0,597200
2025-05-23 07:00:00,90.5,92.6,90.3,90.3,196400
2025-05-26 07:00:00,90.3,90.6,84.0,90.0,401600
2025-05-27 07:00:00,89.8,89.8,87.2,87.2,208100
2025-05-28 07:00:00,86.6,90.5,86.5,88.0,283300
2025-05-29 07:00:00,88.0,90.0,87.6,88.5,175500
2025-05-30 07:00:00,88.4,89.2,88.0,89.0,216300
2025-06-02 07:00:00,89.0,89.0,87.0,87.5,126000
2025-06-03 07:00:00,87.5,88.1,87.0,87.5,166300
2025-06-04 07:00:00,88.0,88.0,87.1,88.0,97700
2025-06-05 07:00:00,88.0,88.6,87.5,88.2,105700
2025-06-06 07:00:00,88.2,88.3,87.5,88.2,104600
2025-06-09 07:00:00,87.6,88.4,87.5,88.2,134600
2025-06-10 07:00:00,88.4,88.4,87.4,88.2,99300
2025-06-11 07:00:00,88.2,88.2,88.0,88.2,61200
2025-06-12 07:00:00,86.0,88.2,86.0,88.2,101700
2025-06-13 07:00:00,87.0,88.2,87.0,88.2,177800
2025-06-16 07:00:00,88.1,94.3,87.8,94.0,287600
2025-06-17 07:00:00,94.1,96.0,93.9,95.4,125700
2025-06-18 07:00:00,95.9,95.9,94.2,94.3,92300
2025-06-19 07:00:00,90.0,95.3,90.0,94.2,47500
2025-06-20 07:00:00,93.1,94.2,93.1,93.5,73900
2025-06-23 07:00:00,93.3,94.5,91.3,94.5,34700
2025-06-24 07:00:00,94.5,95.0,93.4,94.6,46300
2025-06-25 07:00:00,94.1,94.9,94.0,94.6,23300
2025-06-26 07:00:00,94.0,94.6,93.7,94.6,36900
2025-06-27 07:00:00,92.6,94.6,92.5,94.6,37900
2025-06-30 07:00:00,94.6,94.6,94.0,94.6,31900
2025-07-01 07:00:00,94.6,94.6,93.6,94.6,36400
2025-07-02 07:00:00,94.6,94.6,93.3,94.6,31700
2025-07-03 07:00:00,93.5,94.1,93.5,94.1,64700
2025-07-04 07:00:00,94.0,94.1,93.2,94.1,22900
2025-07-07 07:00:00,94.1,94.1,93.5,94.1,23700
2025-07-08 07:00:00,93.8,94.1,93.4,94.1,22500
2025-07-09 07:00:00,94.1,94.1,93.7,94.1,46800
2025-07-10 07:00:00,94.1,97.0,93.5,93.7,243900
2025-07-11 07:00:00,94.5,94.5,92.3,92.3,359600
2025-07-14 07:00:00,93.7,93.7,92.3,92.4,329000
2025-07-15 07:00:00,93.5,93.5,91.5,92.0,399100
2025-07-16 07:00:00,90.4,91.6,90.4,91.3,418800
2025-07-17 07:00:00,91.4,91.5,88.8,90.3,510200
2025-07-18 07:00:00,90.6,91.2,89.8,90.1,339600
2025-07-21 07:00:00,90.2,90.3,88.9,88.9,378700
2025-07-22 07:00:00,88.4,88.8,88.0,88.4,405300
2025-07-23 07:00:00,88.4,88.5,87.9,88.2,435300
2025-07-24 07:00:00,88.2,88.2,87.2,88.0,410100
2025-07-25 07:00:00,88.0,88.2,87.4,87.6,406000
2025-07-28 07:00:00,88.0,88.4,87.5,87.9,398700
2025-07-29 07:00:00,88.0,88.0,86.0,86.0,531100
2025-07-30 07:00:00,86.0,86.1,85.0,85.3,376000
2025-07-31 07:00:00,84.4,84.4,80.1,82.7,260300
2025-08-01 07:00:00,82.2,83.0,81.9,81.9,229600
2025-08-04 07:00:00,82.5,86.3,82.5,85.0,243500
2025-08-05 07:00:00,86.2,86.2,83.8,84.0,439400
2025-08-06 07:00:00,85.4,85.4,83.8,84.9,394200
2025-08-07 07:00:00,84.9,84.9,84.0,84.9,383500
2025-08-08 07:00:00,84.9,84.9,84.0,84.0,359300
2025-08-11 07:00:00,84.8,84.8,83.5,84.0,395000
2025-08-12 07:00:00,83.5,84.0,82.9,84.0,473200
2025-08-13 07:00:00,84.2,84.2,83.0,83.3,208700
2025-08-14 07:00:00,83.3,83.3,82.5,82.8,234300
2025-08-15 07:00:00,83.0,83.0,82.3,82.9,259900
2025-08-18 07:00:00,82.8,82.8,81.6,81.6,30000
2025-08-19 07:00:00,82.7,82.7,81.5,81.5,213800
2025-08-20 07:00:00,81.3,81.5,78.0,81.5,317300
2025-08-21 07:00:00,81.4,81.4,80.0,80.9,75200
2025-08-22 07:00:00,80.9,80.9,78.9,80.8,328400
2025-08-25 07:00:00,80.1,80.8,78.9,80.8,338900
2025-08-26 07:00:00,80.6,80.6,79.9,80.2,227000
2025-08-27 07:00:00,80.0,80.2,79.5,80.2,334900
2025-08-28 07:00:00,79.7,80.3,79.7,80.2,326700
2025-08-29 07:00:00,80.2,80.2,79.7,80.2,342200
2025-09-03 07:00:00,80.3,80.3,79.7,80.2,378400
2025-09-04 07:00:00,80.2,80.2,79.7,80.1,359200
2025-09-05 07:00:00,80.1,80.9,80.1,80.4,377700
2025-09-08 07:00:00,80.5,80.5,79.4,80.3,374400
2025-09-09 07:00:00,79.6,80.3,79.1,80.3,461800
2025-09-10 07:00:00,80.1,80.3,79.7,80.3,361500
2025-09-11 07:00:00,80.5,80.5,79.5,80.3,439500
2025-09-12 07:00:00,80.5,80.5,79.8,80.3,374500
2025-09-15 07:00:00,80.3,80.4,79.6,80.3,499400
2025-09-16 07:00:00,80.3,80.3,79.6,80.2,400800
2025-09-17 07:00:00,80.1,80.3,79.7,80.3,497000
2025-09-18 07:00:00,80.2,80.2,79.9,80.0,439400
2025-09-19 07:00:00,80.0,80.0,79.6,80.0,444000
2025-09-22 07:00:00,80.0,80.2,79.2,80.2,524000
2025-09-23 07:00:00,80.0,80.2,79.4,80.2,370600
2025-09-24 07:00:00,79.9,80.1,79.5,80.1,435500
2025-09-25 07:00:00,80.0,80.1,79.5,80.1,376100
2025-09-26 07:00:00,80.0,80.2,79.8,80.2,425000
2025-09-29 07:00:00,80.1,80.1,79.6,80.0,616200
2025-09-30 07:00:00,80.0,80.2,79.8,80.2,427700
2025-10-01 07:00:00,79.8,80.2,79.8,80.2,538900
2025-10-02 07:00:00,80.2,80.3,79.7,80.3,438700
2025-10-03 07:00:00,80.3,80.3,79.8,80.0,557600
2025-10-06 07:00:00,80.2,83.0,80.0,81.0,1099100
2025-10-07 07:00:00,81.5,86.6,81.2,86.6,2485400
2025-10-08 07:00:00,88.9,88.9,85.7,86.6,660000
2025-10-09 07:00:00,86.8,92.2,86.1,87.2,1278800
2025-10-10 07:00:00,88.6,89.8,86.4,89.0,1148200
2025-10-13 07:00:00,87.6,91.9,87.6,89.2,1103500
2025-10-14 07:00:00,90.5,91.1,86.0,86.5,1529200
2025-10-15 07:00:00,86.8,86.8,82.5,83.7,707100
2025-10-16 07:00:00,83.7,83.8,81.6,82.1,590100
2025-10-17 07:00:00,81.0,82.0,79.0,79.0,588000
2025-10-20 07:00:00,74.6,78.5,73.5,73.5,645700
2025-10-21 07:00:00,72.2,74.1,69.0,74.1,426900
2025-10-22 07:00:00,75.3,79.0,73.8,79.0,371700
2025-10-23 07:00:00,79.0,81.9,77.6,80.6,698500
2025-10-24 07:00:00,80.6,82.2,79.5,82.2,544700
2025-10-27 07:00:00,82.2,82.9,81.0,81.0,328600
2025-10-28 07:00:00,79.1,80.9,77.5,80.0,391300
2025-10-29 07:00:00,80.2,80.3,77.0,79.2,360400
2025-10-30 07:00:00,79.2,80.0,77.5,77.5,390300
2025-10-31 07:00:00,77.5,79.0,77.1,77.1,413700
2025-11-03 07:00:00,78.0,78.0,75.5,75.5,124800
2025-11-04 07:00:00,75.5,75.9,73.0,74.5,190800
2025-11-05 07:00:00,74.6,74.6,73.7,74.6,78100
2025-11-06 07:00:00,75.7,75.7,73.8,73.8,77000
2025-11-07 07:00:00,73.9,73.9,71.3,71.5,192400
2025-11-10 07:00:00,71.6,71.7,70.2,70.5,43400
2025-11-11 07:00:00,70.7,72.6,70.5,72.0,69800
2025-11-12 07:00:00,71.7,73.8,71.7,73.5,51800
2025-11-13 07:00:00,74.2,74.2,72.5,72.9,35800
2025-11-14 07:00:00,73.0,73.0,71.7,72.0,38700
2025-11-17 07:00:00,72.0,72.9,71.8,71.9,53300
2025-11-18 07:00:00,72.7,72.7,71.8,72.0,41200
2025-11-19 07:00:00,72.2,72.2,71.8,72.0,24300
2025-11-20 07:00:00,72.0,72.6,71.8,72.0,16600
2025-11-21 07:00:00,72.0,74.5,70.9,74.5,480300
2025-11-24 07:00:00,74.6,79.0,74.0,77.9,455300
2025-11-25 07:00:00,77.9,83.3,77.9,81.5,792200
2025-11-26 07:00:00,82.0,87.2,80.6,87.2,559400
2025-11-27 07:00:00,89.0,90.0,87.3,89.5,596900
2025-11-28 07:00:00,88.0,95.7,88.0,95.0,2093900
