time,open,high,low,close,volume
2018-08-09 07:00:00,3.71,3.71,3.71,3.71,100
2018-08-10 07:00:00,3.49,3.49,3.49,3.49,15000
2018-08-14 07:00:00,3.29,3.71,3.29,3.49,400
2018-08-15 07:00:00,3.49,3.49,3.49,3.49,2200
2018-08-16 07:00:00,3.49,3.49,3.49,3.49,9700
2018-08-17 07:00:00,3.49,3.49,3.49,3.49,2000
2018-08-20 07:00:00,3.26,3.49,3.26,3.49,200
2018-08-21 07:00:00,3.49,3.49,3.49,3.49,13800
2018-08-22 07:00:00,3.26,3.26,3.26,3.26,110
2018-08-23 07:00:00,3.26,3.26,3.26,3.26,30
2018-08-24 07:00:00,3.49,3.49,3.49,3.49,100
2018-08-27 07:00:00,3.49,3.49,3.49,3.49,5400
2018-08-28 07:00:00,3.49,3.49,3.49,3.49,5400
2018-08-29 07:00:00,3.49,3.49,3.49,3.49,1400
2018-08-30 07:00:00,3.49,3.49,3.49,3.49,1420
2018-09-04 07:00:00,3.49,3.49,3.49,3.49,5900
2018-09-05 07:00:00,3.49,3.49,3.49,3.49,600
2018-09-13 07:00:00,3.49,3.49,3.49,3.49,40
2018-09-17 07:00:00,3.49,3.49,3.49,3.49,10
2018-09-18 07:00:00,3.49,3.49,3.49,3.49,1000
2018-09-19 07:00:00,3.54,3.54,3.54,3.54,4100
2018-09-20 07:00:00,3.71,3.71,3.71,3.71,100
2018-09-21 07:00:00,3.46,3.46,3.46,3.46,518
2018-10-03 07:00:00,3.46,3.46,3.46,3.46,10
2018-10-04 07:00:00,3.54,3.54,3.51,3.51,4200
2018-11-09 07:00:00,3.31,3.31,3.31,3.31,300
2018-11-12 07:00:00,3.34,3.34,3.34,3.34,300
2018-11-14 07:00:00,3.56,3.56,3.56,3.56,100
2018-11-15 07:00:00,3.21,3.59,3.21,3.59,300
2018-11-16 07:00:00,3.24,3.61,3.24,3.61,200
2018-11-19 07:00:00,3.31,3.59,3.31,3.59,200
2018-11-20 07:00:00,3.34,3.34,3.31,3.31,1500
2018-11-23 07:00:00,3.56,3.56,3.56,3.56,100
2018-11-29 07:00:00,3.91,3.91,3.91,3.91,100
2018-11-30 07:00:00,3.54,4.28,3.54,4.24,1768
2018-12-12 07:00:00,3.81,3.81,3.81,3.81,4100
2018-12-13 07:00:00,3.46,3.46,3.46,3.46,302
2018-12-14 07:00:00,3.49,3.49,3.49,3.49,800
2018-12-17 07:00:00,3.51,3.51,3.51,3.51,300
2018-12-21 07:00:00,3.54,3.71,3.49,3.49,900
2018-12-24 07:00:00,3.49,3.49,3.49,3.49,920
2018-12-27 07:00:00,3.66,3.76,3.66,3.76,200
2019-01-02 07:00:00,3.39,3.49,3.39,3.49,500
2019-01-04 07:00:00,3.54,3.59,3.54,3.59,200
2019-01-07 07:00:00,3.31,3.59,3.31,3.59,300
2019-01-08 07:00:00,3.59,3.59,3.59,3.59,36
2019-01-09 07:00:00,3.69,3.69,3.69,3.69,100
2019-01-10 07:00:00,3.74,3.74,3.74,3.74,140
2019-01-11 07:00:00,3.74,3.74,3.74,3.74,50
2019-01-14 07:00:00,3.66,3.66,3.66,3.66,500
2019-01-15 07:00:00,3.71,3.71,3.71,3.71,100
2019-01-16 07:00:00,3.74,3.74,3.74,3.74,100
2019-01-17 07:00:00,3.74,3.74,3.74,3.74,200
2019-01-18 07:00:00,3.74,3.74,3.74,3.74,200
2019-01-21 07:00:00,3.71,3.74,3.71,3.74,806
2019-01-22 07:00:00,3.74,3.74,3.61,3.61,1500
2019-01-24 07:00:00,3.66,3.66,3.66,3.66,4600
2019-01-25 07:00:00,3.74,3.74,3.71,3.71,500
2019-01-29 07:00:00,3.81,3.81,3.79,3.79,200
2019-02-01 07:00:00,3.44,3.74,3.44,3.71,2300
2019-02-11 07:00:00,3.69,3.74,3.69,3.74,12200
2019-02-12 07:00:00,3.74,3.74,3.71,3.71,8300
2019-02-13 07:00:00,3.96,3.96,3.88,3.88,700
2019-02-15 07:00:00,3.88,3.93,3.88,3.93,1000
2019-02-18 07:00:00,3.88,3.91,3.88,3.91,200
2019-02-20 07:00:00,3.85,3.88,3.85,3.88,5100
2019-02-22 07:00:00,3.74,3.85,3.74,3.85,1500
2019-02-25 07:00:00,3.85,3.85,3.85,3.85,900
2019-02-26 07:00:00,3.6,3.6,3.6,3.6,100
2019-02-27 07:00:00,3.66,3.93,3.32,3.32,1000
2019-02-28 07:00:00,3.38,3.66,3.38,3.6,38140
2019-03-01 07:00:00,3.82,3.85,3.82,3.85,2800
2019-03-04 07:00:00,3.82,3.82,3.74,3.74,660
2019-03-05 07:00:00,3.63,3.74,3.6,3.74,77812
2019-03-06 07:00:00,3.6,3.6,3.6,3.6,468
2019-03-07 07:00:00,3.82,3.96,3.82,3.96,32000
2019-03-11 07:00:00,3.77,3.77,3.74,3.74,800
2019-03-12 07:00:00,3.74,3.74,3.74,3.74,500
